671,五大陸博物館,"Museum Fünf Kontinente ",S981d,MFK-S981d,Ⅵ,23,供笥,Stand for offering,,木工,,江戸,19,,,,1,,,11.9 ,,,14.0 ,,,,木,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S981d,5 白木の供物用深皿、その一つの上に清らかさを表す白い紙が付されている、これは全ての神社にあるものである,5 Opferschaalen von weißem Holz  auf einer findet sich ein Stück weißes Papier zum Zeichen der Reinheit und findet sich in allen Sintotempeln. ,澤田和人,2010/10,澤田和人,,,,,3,sw-1,981,d
672,五大陸博物館,"Museum Fünf Kontinente ",S138a,MFK-S138a,Ⅵ,23,筆筒,Pen stand,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,,,18.5 ,,,9 ,,,,木、麦わら,,牡丹,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S138a,2 より小型の筆《筒》,2 kleinere für Pinsels,澤田和人,2010/10,勝田徹,,,,,3,sw-1,138,a
673,五大陸博物館,"Museum Fünf Kontinente ",S138,MFK-S138,Ⅵ,23,筆筒,Pen stand,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,,,18.5 ,,,9 ,,,,木、麦わら,,牡丹,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S138,2 より小型の筆《筒》,2 kleinere für Pinsels,澤田和人,2010/10,勝田徹,,,,,3,sw-1,138,
674,五大陸博物館,"Museum Fünf Kontinente ",S137,MFK-S137,Ⅵ,23,筆筒,Pen stand,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,,,20.8 ,,,11.2 ,,,,木、麦わら,,菊,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S137,2 大型の筆筒,2 große Koecher für Pinsels,澤田和人,2010/10,勝田徹,,,,,3,sw-1,137,
675,五大陸博物館,"Museum Fünf Kontinente ",S981,MFK-S981,Ⅵ,23,折敷,Tray,,木工,,江戸,19,,,,1,17.5 ,17.6 ,,,,,,,,木,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S981,5 白木の供物用深皿、その一つの上に清らかさを表す白い紙が付されている、これは全ての神社にあるものである,5 Opferschaalen von weißem Holz  auf einer findet sich ein Stück weißes Papier zum Zeichen der Reinheit und findet sich in allen Sintotempeln. ,澤田和人,2010/10,澤田和人,,,,,3,sw-1,981,
676,五大陸博物館,"Museum Fünf Kontinente ",S249a,MFK-S249a,木の箪笥,23,小紋見本帳,Sample book of stencil dying,,染織,,江戸,19,,,,1,19.8 ,27.0 ,,,,,,,,紙,型紙捺染,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S249a,2 絹製品の見本の本,2 Musterbücher von Seidenzeug ,澤田和人,2010/10,勝田徹,,,,,4,sw-1,249,a
677,五大陸博物館,"Museum Fünf Kontinente ",S249b,MFK-S249b,木の箪笥,23,裂見本帳,Sample book of textiles,,染織,,江戸,19,,,,1,31.8 ,21.5 ,,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S249b,2 絹製品の見本の本,2 Musterbücher von Seidenzeug ,澤田和人,2010/10,勝田徹,,,,,4,sw-1,249,b
678,五大陸博物館,"Museum Fünf Kontinente ",S1,MFK-S1_sw,Ⅵ,24,煙草,Tobaccos,,産業,,江戸,19,,,,1,35.4 ,26.7 ,13.7 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1,1個　刻み煙草入りの箱,Eine Kiste mit geschnittenem Tabak,澤田和人:櫻庭美咲,①2010/10、②2011/11,勝田徹:原田泰,,,,,4,sw-1,1,
679,五大陸博物館,"Museum Fünf Kontinente ",S135,MFK-S135,Ⅵ,24,煙草入れ,Tobacco box,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,12.4 ,9.8 ,5.6 ,,,,,,,木、麦わら,,六歌仙,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S135,1象嵌の入った藁細工の大型の角箱。名刺用《印籠ヵ》,1 großer viereckiger Kasten von eingelegter Stroharbeit für Visitenkarten,澤田和人,2010/10,勝田徹,,,小箱（縦×横×高さ）：28.7×34.0×15.5,,4,sw-1,135,
680,五大陸博物館,"Museum Fünf Kontinente ",S148,MFK-S148,Ⅵ,24,小箪笥,Small chest,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,9.2 ,17.2 ,11.5 ,,,,,,,木、麦わら,,菊梅,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S148,1 赤い花が付いた白いコモード,1 weiße Commode mit rothen Blumen ,澤田和人,2010/10,勝田徹,,,,,4,sw-1,148,
681,五大陸博物館,"Museum Fünf Kontinente ",S145ae,MFK-S145ae,Ⅵ,24,小箪笥,Small chest,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,7.8 ,14.5 ,13.5 ,,,,,,,木、麦わら,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S145ae,34様々なサイズの方形の小箱,34 viereckige Kaestchen von verschiedener Groeße,澤田和人,2010/10,勝田徹,,,,,4,sw-1,145,ae
682,五大陸博物館,"Museum Fünf Kontinente ",S145ad,MFK-S145ad,Ⅵ,24,小箪笥,Small chest,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,7.8 ,14.5 ,13.5 ,,,,,,,木、麦わら,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S145ad,34様々なサイズの方形の小箱,34 viereckige Kaestchen von verschiedener Groeße,澤田和人,2010/10,勝田徹,,,,,4,sw-1,145,ad
683,五大陸博物館,"Museum Fünf Kontinente ",S145af,MFK-S145af,Ⅵ,24,小抽出,Small chest,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,11.2 ,11.2 ,11.4 ,,,,,,,木、麦わら,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S145af,34様々なサイズの方形の小箱,34 viereckige Kaestchen von verschiedener Groeße,澤田和人,2010/10,勝田徹,,,,,4,sw-1,145,af
684,五大陸博物館,"Museum Fünf Kontinente ",S1938,MFK-S1938,Ⅵ,24,煙草盆,Tobacco holder,,木工,,江戸,19,,,,1,10.9 ,21.3 ,11.7 ,,,,,,,木,,瓢簞,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1938,,,澤田和人,2010/10,原田泰,,,,,4,sw-1,1938,
685,五大陸博物館,"Museum Fünf Kontinente ",S1926,MFK-S1926,Ⅵ,24,小箱,Small box,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,,,12.0 ,,13.0 ,,,,,木、麦わら,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1926,,,澤田和人,2010/10,勝田徹,,,,,4,sw-1,1926,
686,五大陸博物館,"Museum Fünf Kontinente ",S142,MFK-S142,Ⅵ,24,小箱,Small box,,麦わら細工,,江戸,19,,,湯島（兵庫）,1,,,11.8 ,,13.1 ,,,,,木、麦わら,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S142,2 脚付の箱,2 Kasten mit Füssen,澤田和人,2010/10,勝田徹,,,,,4,sw-1,142,
687,五大陸博物館,"Museum Fünf Kontinente ",S410,MFK-S410,Ⅵ,25,小箪笥,Small chest,,木工,,江戸,19,,,,1,15.6 ,25.8 ,20.7 ,,,,,,,木,,紅葉賀,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S410,1 金属のモザイク模様が施された木箱,1 hoelzerner Kasten mit Metallmosaik,澤田和人,2010/10,勝田徹,,,,,5,sw-1,410,
688,五大陸博物館,"Museum Fünf Kontinente ",S408,MFK-S408,Ⅵ,25,小箪笥,Small chest,,漆工,,江戸,19,,,,1,16.4 ,29.8 ,25.8 ,,,,,,,竹,,山水文,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S408,1 小型の竹編み細工のコモード,1 kleine Commode von Pampuflechtwerk ,澤田和人,2010/10,勝田徹,,,,,5,sw-1,408,
689,五大陸博物館,"Museum Fünf Kontinente ",S416,MFK-S416,Ⅵ,25,小箪笥,Small chest,,竹工,,江戸,19,,,,1,10.2 ,17.6 ,14.7 ,,,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S416,1 前面が竹細工の小型コモード,1 kleine Commode  vorne Pampuwerk ,澤田和人,2010/10,勝田徹,,,,,5,sw-1,416,
691,五大陸博物館,"Museum Fünf Kontinente ",S162a,MFK-S162a_2,Ⅵ,12,花瓶,Vase,,竹工,,江戸,19,,,,1,,,29.7 ,,,17.4 ,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162a,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,5,sw-1,162,a_2
692,五大陸博物館,"Museum Fünf Kontinente ",S162r,MFK-S162r,Ⅵ,12,籠,Basket,,竹工,,江戸,19,,,,1,,23.5 ,16.5 ,,,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162r,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,5,sw-1,162,r
693,五大陸博物館,"Museum Fünf Kontinente ",S162c,MFK-S162c_sw,Ⅵ,6,提重の蓋,Lid of portable tired boxes,,竹工,,江戸,19,,,,1,,,22.2 ,,17.3 ,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162c,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人:櫻庭美咲,①2010/10、②2014/7,勝田徹:原田泰:櫻庭美咲,,,S162c（蓋）は三段重のS162uの上につけてあるが素材が異なる。,,5,sw-1,162,c
694,五大陸博物館,"Museum Fünf Kontinente ",S167a,MFK-S167a,Ⅵ,12,筆筒,Pen stand,,竹工,,江戸,19,,,,1,,,24.5 ,,15.5 ,,,,,竹,,亀,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S167a,1 編組品の筆筒,1 Pinselkoecher von geflochtener Arbeit ,澤田和人,2010/10,勝田徹,,,,,5,sw-1,167,a
695,五大陸博物館,"Museum Fünf Kontinente ",S162w,MFK-S162w,Ⅵ,12,籠,Basket,,竹工,,江戸,19,,,,1,17.0 ,16.5 ,11.9 ,,,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162w,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,5,sw-1,162,w
696,五大陸博物館,"Museum Fünf Kontinente ",S1912,MFK-S1912,Ⅵ,12,提重,Portable tired boxes,,竹工,,江戸,19,,,,1,10.1 ,10.1 ,16.8 ,,,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1912,,,澤田和人,2010/10,原田泰,,,,,5,sw-1,1912,
697,五大陸博物館,"Museum Fünf Kontinente ",S162e,MFK-S162e,Ⅵ,12,籠,Basket,,竹工,,江戸,19,,,,1,,,15.5 ,,17.0 ,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162e,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,5,sw-1,162,e
698,五大陸博物館,"Museum Fünf Kontinente ",S162g,MFK-S162g_2,Ⅵ,12,籠,Basket,,竹工,,江戸,19,,,,1,,,15.0 ,,17.0 ,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162g,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,勝田徹:原田泰,,,,,5,sw-1,162,g_2
699,五大陸博物館,"Museum Fünf Kontinente ",S162h,MFK-S162h_2,Ⅵ,12,花瓶,Vase,,竹工,,江戸,19,,,,1,,,17.5 ,,,8.0 ,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162h,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,5,sw-1,162,h_2
700,五大陸博物館,"Museum Fünf Kontinente ",S158c,MFK-S158c,Ⅵ,13,籠,Basket,,竹工,,江戸,19,,,,1,18.0 ,30.0 ,9.0 ,,,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S158c,5 熱い碗のための編組品の 箱,5 geflochtene Kisten für heiße Tassen ,澤田和人,2010/10,原田泰,,,,,5,sw-1,158,c
701,五大陸博物館,"Museum Fünf Kontinente ",S158a,MFK-S158a,Ⅵ,13,籠,Basket,,竹工,,江戸,19,,,,1,,,13.8 ,,20.5 ,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S158a,5 熱い碗のための編組品の 箱,5 geflochtene Kisten für heiße Tassen ,澤田和人,2010/10,勝田徹:原田泰,,,,,5,sw-1,158,a
702,五大陸博物館,"Museum Fünf Kontinente ",S162v,MFK-S162v,Ⅵ,13,籠,Basket,,竹工,,江戸,19,,,,1,13.1 ,20.0 ,20.5 ,,,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162v,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,5,sw-1,162,v
703,五大陸博物館,"Museum Fünf Kontinente ",S175,MFK-S175,Ⅵ,13,提重,Portable tired boxes,,竹工,,江戸,19,,,,1,,,16.8 ,,11.9 ,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S175,1 飯碗の棚,1 Etagère von Reistassen,澤田和人,2010/10,勝田徹:原田泰,,,,,5,sw-1,175,
704,五大陸博物館,"Museum Fünf Kontinente ",S162f,MFK-S162f,Ⅵ,13,籠,Basket,,竹工,,江戸,19,,,,1,,,19.0 ,,21.0 ,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162f,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,6,sw-1,162,f
705,五大陸博物館,"Museum Fünf Kontinente ",S162a,MFK-S162a_3,Ⅵ,13,籠,Basket,,竹工,,江戸,19,,,,1,,,23.0 ,,21.0 ,,,,,竹,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S162a,26 編組品の小篭,26 Koerbchen von geflochtener Arbeit ,澤田和人,2010/10,原田泰,,,,,6,sw-1,162,a_3
706,五大陸博物館,"Museum Fünf Kontinente ",S839,MFK-S839,Ⅵ,16,算木,Divining sticks,,木工,,江戸,19,,,,1 ,1.9 ,10.9 ,1.9 ,,,,,,,木,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S839,1 占いための木が入った箱,1 Kasten  enthaltend Wahrsagungs=Hoelzer ,澤田和人,2010/10,勝田徹,,,算木の入っている外箱（縦×横×高さ）：13.2×14.4×16.8,,6,sw-1,839,
707,五大陸博物館,"Museum Fünf Kontinente ",S571,MFK-S571,Ⅵ,17,三宝,Stand for offering,,木工,,江戸,19,,,,1,25.3 ,25.6 ,24.3 ,,,,,,,木,,三葉葵紋,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S571,1 切腹用の刀剣を載せる白木の刀立。 切腹という刑罰、ハラキラ《腹切りヵ》は今日もなお行われている。武将又は騎士の身分の者には、自ら腹を切ることによって自害する特権が与えられる。 その行為は下腹部を横に短く切り、咽喉の太い血管を切断する一突きを加えることにより成される。ただし切腹には多様な方法があり、多くの場合は木刀だけがその場に置かれ、死刑が行われる場所で瞬時に背後から頭部が切り落とされる。,1 Gestell von weißem Holz mit einem Saebel zum Bauchaufschneiden /  Die Strafe des Bauchaufschneidens  Harakira  wird bis auf den heutigen Tag noch ausgeführt. Die dem Offizier= oder Ritterstande angehoeren  diesen wird bei Lebenszeit das Privilegium ertheilt  sich selbst durch Bauchaufschneiden das Leben zu nehmen. Die Operation wird gemacht durch einen kurzen Schnitt quer über den Unterleib und einen Stich in den Hals  der die großen Blutgefaeße durchschneidet. Es gibt Jedoch vielerlei Arten des Bauchaufschneidens und in vielen Fällen wird blos ein hölzerner Saebel praesentirt und in dem Augenblicke  wo der Verurtheilte ihn ergreift  wird ihm hinterrücks der Kopf abgeschlagen. - ,澤田和人,2010/10,原田泰,,,,,6,sw-1,571,
708,五大陸博物館,"Museum Fünf Kontinente ",S114f,MFK-S114f,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,12.3 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114f,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,6,sw-1,114,f
709,五大陸博物館,"Museum Fünf Kontinente ",S114k,MFK-S114k,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,12.3 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114k,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,6,sw-1,114,k
710,五大陸博物館,"Museum Fünf Kontinente ",S114m,MFK-S114m,Ⅵ,6,人形（女性と子ども）,Dolls（a female and a child）,,人形,,江戸,19,,,,1,,,11.5 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114m,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,6,sw-1,114,m
711,五大陸博物館,"Museum Fünf Kontinente ",S114d,MFK-S114d,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,12.5 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114d,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,6,sw-1,114,d
712,五大陸博物館,"Museum Fünf Kontinente ",S114a,MFK-S114a,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,12.2 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114a,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,6,sw-1,114,a
713,五大陸博物館,"Museum Fünf Kontinente ",S114c,MFK-S114c,Ⅵ,6,人形（男性）,Doll（male）,,人形,,江戸,19,,,,1,,,11.0 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114c,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,c
714,五大陸博物館,"Museum Fünf Kontinente ",S114h,MFK-S114h,Ⅵ,6,人形（男性）,Doll（male）,,人形,,江戸,19,,,,1,,,9.2 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114h,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,h
715,五大陸博物館,"Museum Fünf Kontinente ",S114b,MFK-S114b,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,12.4 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114b,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,b
716,五大陸博物館,"Museum Fünf Kontinente ",S114l,MFK-S114l,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,12.0 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114l,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,l
717,五大陸博物館,"Museum Fünf Kontinente ",S114g,MFK-S114g,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,12.2 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114g,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,g
718,五大陸博物館,"Museum Fünf Kontinente ",S114i,MFK-S114i,Ⅵ,6,人形（男性）,Doll（male）,,人形,,江戸,19,,,,1,,,10.5 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114i,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,i
719,五大陸博物館,"Museum Fünf Kontinente ",S114n,MFK-S114n,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,10.0 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114n,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,n
720,五大陸博物館,"Museum Fünf Kontinente ",S114r,MFK-S114r,Ⅵ,6,人形（女児）,Doll（girl）,,人形,,江戸,19,,,,1,,,10.3 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114r,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,r
721,五大陸博物館,"Museum Fünf Kontinente ",S114p,MFK-S114p,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,13.3 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114p,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,p
722,五大陸博物館,"Museum Fünf Kontinente ",S114o,MFK-S114o,Ⅵ,6,人形（男性）,Doll（male）,,人形,,江戸,19,,,,1,,,9.3 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114o,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,o
723,五大陸博物館,"Museum Fünf Kontinente ",S114e,MFK-S114e,Ⅵ,6,人形（女性）,Doll（female）,,人形,,江戸,19,,,,1,,,11.5 ,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S114e,日本の茶室の模型,Modell eines japan. Theehauses,澤田和人,2010/10,勝田徹,,,,,7,sw-1,114,e
