1780,五大陸博物館,"Museum Fünf Kontinente ",S1293,MFK-S1293,木の箪笥,7,西洋人馬術図,Westerners riding horses  picture album,,書画,,江戸,19,,,日本,1 ,23.0 ,30.7 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1293,197.  馬術。[S. 96] 恐らく18世紀中頃のオリジナルの素描に基づく、将軍の宮廷へ任命されたオランダの猟犬番,197.  Eine Reitekunst. [S. 96] Wahrscheinlich nach den Originalzeichnungen eines in der Mitte des 18. Jahrhunderts nach dem Hofe des Sjôgun berufenen niederlaendischen Piqueurs.,大久保純一,2010/6,大久保純一,,,,,2,o1,1293,
1781,五大陸博物館,"Museum Fünf Kontinente ",S1815,MFK-S1815_o,木の箪笥,7,踊狂言図,Kabuki Scene  picture album,,書画,,江戸,,,,日本,1 ,26.2 ,36.3 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1815,,,大久保純一:澤田和人,2010/6、2014/3,勝田徹,,,菱川師宣の中村座図巻の写し,,3,o1,1815,
1782,五大陸博物館,"Museum Fünf Kontinente ",S1257,MFK-S1257_o,木の箪笥,7,仮名手本忠臣蔵図会,Scenes from Kanadehon Chushingura  ukiyo-e print,,版画,,江戸,19,,,日本,1 ,23.1 ,33.5 ,,,,,,,,紙本,錦絵,,,綿屋喜兵衛,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1257,"161.  仮名手本忠臣蔵図絵  1702 年12月15日晩に行われた播磨国赤穂の大名浅野内匠頭の藩士たち47人による、大名松平 Ukinoskeと彼の家来の殺害の図",161.  Kanade hon tsju singura dsu je[.] Abbildung der Ermordung des Reichsraths und Fürsten Matsu daira Ukinoske und seine Umgebung von 47 Verschwornen  Officiere des Fürsten Asano Takumino Kami zu Ako in Halima im Jahre 1702 am 15. Decbr. Abends.,大久保純一:澤田和人,2010/6、2014/3,勝田徹,,,大序、第二、拾だん目、十一段目、十二段目,,3,o1,1257,
1783,五大陸博物館,"Museum Fünf Kontinente ",S1818,MFK-S1818_o,木の箪笥,7,源氏物語図会,Pictures of Take of Genji  picture album,,書画,,江戸,,,,日本,1 ,38.5 ,39.2 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1818,,,大久保純一:澤田和人,2010/6、2014/3,澤田和人,,,,,3,o1,1818,
1784,五大陸博物館,"Museum Fünf Kontinente ",S1811a,MFK-S1811a,木の箪笥,7,奥州後三年合戦図,Scene of Gosannen War  picture scroll,,書画,,江戸,19,,,日本,1 ,36.4 ,44.3 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1811a,,,大久保純一,2010/6,大久保純一:櫻庭美咲,,,,,3,o1,1811,a
1785,五大陸博物館,"Museum Fünf Kontinente ",S1816,MFK-S1816_o,木の箪笥,7,泥絵画帖,Album of Doroe paintings,,書画,,江戸,19,,,日本,1 ,31.5 ,46.8 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1816,,,大久保純一:澤田和人,2010/6、2014/3,勝田徹,,,,,3,o1,1816,
1786,五大陸博物館,"Museum Fünf Kontinente ",S1797,MFK-S1797_o,木の箪笥,7,諸鳥写真,Birds in realistic style  picture album,,書画,,江戸,,1819 ,文政2,日本,1 ,26.5 ,38.3 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1797,,,大久保純一:澤田和人,2010/6、2014/3,勝田徹,,,文政己卯晩春写,,3,o1,1797,
1787,五大陸博物館,"Museum Fünf Kontinente ",S1832,MFK-S1832_o,木の箪笥,7,人物画帖,Human figures  picture album,,書画,,江戸,,,,日本,1 ,22.3 ,30.0 ,,,,,,,,紙本,墨画、淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1832,,,大久保純一:澤田和人,2010/6、2014/3,大久保純一,,,,,3,o1,1832,
1788,五大陸博物館,"Museum Fünf Kontinente ",S1798,MFK-S1798_o,木の箪笥,7,画帖,Pictures of various subjects,,書画,,江戸,,,,日本,1 ,26.6 ,41.4 ,,,,,,,,紙本,墨画,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1798,,,大久保純一:澤田和人,2010/6、2014/3,大久保純一,,,馬、馬、蓮鷺、葦に鶴、みみずく、枯れ木に鳩,,3,o1,1798,
1789,五大陸博物館,"Museum Fünf Kontinente ",S1827,MFK-S1827,木の箪笥,6,花鳥真図,Birds and flowers  picture album,,書画,,江戸,,,,日本,1 ,29.5 ,45.2 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1827,,,大久保純一,2010/6,大久保純一,,,旭に鶴、菊石図、雨中の鶴、紅葉小禽、花木図、鴨、雀、タンポポ、白梅に寿帯鳥、松に小禽、インコ、桃に小禽、月にホトトギス、牡丹、松に小禽、藤に燕、秋草,,3,o1,1827,
1791,五大陸博物館,"Museum Fünf Kontinente ",S1164a,MFK-S1164a_o,木の箪笥,3,花鳥画譜,Birds and flowers  ukiyo-e print,,版画,嵩岳堂 Sugakudo,江戸,19,,,江戸,1 ,21.5 ,15.5 ,,,,,,,,紙本,錦絵,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1164a,"69.  Gats su hijaka  tsjo花鳥百科帖？ 100点の花鳥の挿図。本来鳥の場合のみはそれ自身と関係ある植物と共に","69.  Gats su hijaka  tsjo Abbildung von 100 Blumen und Voegeln  eigentlich nur von Voegeln mit den sich auf sie beziehenden Gewaechsen.",大久保純一:原田博二:福岡万里子,2010/6、2014/3、2014/7,勝田徹:大久保純一:原田博二,,,中身は生写四十八鷹の縮緬絵,,3,o1,1164,a
1792,五大陸博物館,"Museum Fünf Kontinente ",S1164b,MFK-S1164b_o,木の箪笥,3,花鳥画譜,Birds and flowers  ukiyo-e print,,版画,嵩岳堂 Sugakudo,江戸,19,,,江戸,1 ,21.5 ,15.5 ,,,,,,,,紙本,錦絵,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1164b,"69.  Gats su hijaka  tsjo花鳥百科帖？ 100点の花鳥の挿図。本来鳥の場合のみはそれ自身と関係ある植物と共に","69.  Gats su hijaka  tsjo Abbildung von 100 Blumen und Voegeln  eigentlich nur von Voegeln mit den sich auf sie beziehenden Gewaechsen.",大久保純一:原田博二:福岡万里子,2010/6、2014/3、2014/7,原田博二,,,中身は生写四十八鷹の縮緬絵,,3,o1,1164,b
1793,五大陸博物館,"Museum Fünf Kontinente ",S1803,MFK-S1803_o,木の箪笥,16,獣鳥真写,Animals and birds in relistic style  picture album,,書画,,江戸,,,,日本,1 ,26.2 ,37.9 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1803,,,大久保純一:澤田和人,2010/6、2014/3,勝田徹,,,四条派風,,3,o1,1803,
1794,五大陸博物館,"Museum Fünf Kontinente ",S1800,MFK-S1800_o,木の箪笥,16,図画漫写,Sketchs  picture album,,書画,,江戸,,,,日本,1 ,26.5 ,38.0 ,,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1800,,,大久保純一:澤田和人,2010/6、2014/3,大久保純一:澤田和人,,,,,3,o1,1800,
1795,五大陸博物館,"Museum Fünf Kontinente ",S1801,MFK-S1801,木の箪笥,6,山水画帖,Landscapes  picture album,,書画,,江戸,,,,日本,1 ,26.5 ,38.0 ,,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1801,,,大久保純一,2010/6,大久保純一,,,四条派風,,3,o1,1801,
1796,五大陸博物館,"Museum Fünf Kontinente ",S1804,MFK-S1804,木の箪笥,6,百鳥草稿,Sketchs for birds painting,,書画,,江戸,,,,日本,1 ,26.3 ,36.8 ,,,,,,,,紙本,墨画,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1804,,,大久保純一,2010/6,勝田徹,,,,,3,o1,1804,
1797,五大陸博物館,"Museum Fünf Kontinente ",S1806,MFK-S1806_o,木の箪笥,16,人物画帖,Human figures  picture album,,書画,,江戸,,,,日本,1 ,33.9 ,22.4 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1806,,,大久保純一:澤田和人,2010/6、2014/3,大久保純一:澤田和人,,,中国武人,,3,o1,1806,
1798,五大陸博物館,"Museum Fünf Kontinente ",S1824,MFK-S1824,木の箪笥,6,諸花之真図,Flowers  picture album,,書画,偉生鴻翔 Isei Kosho,江戸,,1799 ,寛政11,日本,1 ,25.0 ,37.3 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1824,,,大久保純一,2010/6,大久保純一,,,,,3,o1,1824,
1799,五大陸博物館,"Museum Fünf Kontinente ",S1799a,MFK-S1799a,木の箪笥,6,人物之図一,Human figures  picture album,,書画,,江戸,,,,日本,1 ,26.7 ,38.8 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1799a,,,大久保純一,2010/6,大久保純一,,,四条派風,,4,o1,1799,a
1800,五大陸博物館,"Museum Fünf Kontinente ",S1799b,MFK-S1799b,木の箪笥,6,人物之図二,Human figures  picture album,,書画,偉生鴻翔 Isei Kosho,江戸,,,,日本,1 ,26.7 ,38.8 ,,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1799b,,,大久保純一,2010/6,大久保純一,,,,,4,o1,1799,b
1801,五大陸博物館,"Museum Fünf Kontinente ",S1802,MFK-S1802,木の箪笥,6,馬之図,Horses  picture album,,書画,,江戸,,,,日本,1 ,26.5 ,37.7 ,,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1802,,,大久保純一,2010/6,大久保純一,,,,,4,o1,1802,
1802,五大陸博物館,"Museum Fünf Kontinente ",S1826,MFK-S1826,木の箪笥,6,草本画帖,Plants  picture album,,書画,大西椿年 Onishi Chinnen,江戸,,1844 ,弘化元,江戸,1 ,28.2 ,39.4 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1826,,,大久保純一,2010/6,大久保純一,,,「甲辰初夏　椿年　印」,,4,o1,1826,
1803,五大陸博物館,"Museum Fünf Kontinente ",S1819,MFK-S1819,木の箪笥,6,名画草稿,Copies of masterpieces  picture album,,書画,,江戸,,,,日本,1 ,27.3 ,39.1 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1819,,,大久保純一,2010/6,大久保純一,,,探幽画などの模写,,4,o1,1819,
1804,五大陸博物館,"Museum Fünf Kontinente ",S1825,MFK-S1825,木の箪笥,6,花鳥画帖,Birds and flowers  picture album,,書画,,江戸,,1800 ,寛政12,日本,1 ,26.1 ,36.3 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1825,,,大久保純一,2010/6,勝田徹,,,,,4,o1,1825,
1805,五大陸博物館,"Museum Fünf Kontinente ",S1778a,MFK-S1778a,木の箪笥,8,両部伎楽図,Gigaku parformances  picture album,,書画,釈信亮 Shaku Shinryo,江戸,,,,日本,1 ,18.0 ,13.3 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1778a,,,大久保純一,2010/6,大久保純一,,,,,4,o1,1778,a
1806,五大陸博物館,"Museum Fünf Kontinente ",S1778b,MFK-S1778b,木の箪笥,8,両部伎楽図,Gigaku parformances  picture album,,書画,,江戸,,,,日本,1 ,18.0 ,13.3 ,,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1778b,,,大久保純一,2010/6,大久保純一,,,,,4,o1,1778,b
1807,五大陸博物館,"Museum Fünf Kontinente ",S1256,MFK-S1256_o,木の箪笥,5,仮名手本忠臣蔵、伊賀越道中双六,Kanadehon Chushingura  Igagoe Dochu Sugoroku  ukiyo-e print,,版画,歌川国輝 Utagawa Kuniteru,江戸,,1847～1852,弘化4～嘉永5,江戸,1 ,25.0 ,18.2 ,,,,,,,,紙本,錦絵,,,和泉屋市兵衛、山本平吉,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1256,"160.  仮名手本忠臣蔵伊賀越道中双六kasuge？ 奇妙な事件の図","160.  Kana jebon tsju-sin-gura Igagoja dô tsjû sugorokasuge Illustration merkwürdiger Ereignisse ",大久保純一:原田博二,2010/6、2014/3,勝田徹:大久保純一:原田博二,,,,,4,o1,1256,
1809,五大陸博物館,"Museum Fünf Kontinente ",S1262,MFK-S1262,木の箪笥,5,日本古代名君名臣図,Good lords and subjects in ancinet times  picture album,,書画,,江戸,,,,日本,1 ,36.8 ,30.2 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1262,"166. 武者錦絵 軍隊の色彩絵画","166. Musja Nisikije Militaerische Farbenbilder ",大久保純一,2010/6,勝田徹,,,,,4,o1,1262,
1810,五大陸博物館,"Museum Fünf Kontinente ",S1796,MFK-S1796_o,木の箪笥,16,諸鳥図,Birds  picture album,,書画,,江戸,,,,日本,1 ,35.0 ,23.3 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1796,,,大久保純一:澤田和人,2010/6、2014/3,勝田徹,,,,,4,o1,1796,
1811,五大陸博物館,"Museum Fünf Kontinente ",S1812,MFK-S1812,木の箪笥,5,日本行事之図,Events of japan  picture album,,書画,,江戸,,,,日本,1 ,25.6 ,34.3 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1812,,,大久保純一,2010/6,勝田徹,,,,,4,o1,1812,
1812,五大陸博物館,"Museum Fünf Kontinente ",S1296,MFK-S1296_o,木の箪笥,5,無題（Japan Punch),Japan Punch  illustration of magazine,,書画,,江戸,19,,,日本,1 ,36.8 ,25.0 ,,,,,,,,紙本,版画,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1296,200.  横浜の「ジャパン・パンチ」、木版刷り,200.  Japan Punsch zu Yokohama in Holz geschnitten.,大久保純一:原田博二,2010/6、2014/3,勝田徹,,,JAPAN PUNCH,,4,o1,1296,
1813,五大陸博物館,"Museum Fünf Kontinente ",S1813,MFK-S1813_o,木の箪笥,5,日本罪人刑罰諸図,Punishments of Japan  picture album,,書画,,江戸,,,,日本,1 ,26.5 ,33.2 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1813,,,大久保純一:原田博二,2010/6、2014/3,勝田徹,,,,,4,o1,1813,
1814,五大陸博物館,"Museum Fünf Kontinente ",S1807,MFK-S1807,木の箪笥,6,日本上中下人物図,Various classes of Japan  picture album,,書画,,江戸,,,,日本,1 ,28.2 ,23.5 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1807,,,大久保純一,2010/6,勝田徹,,,人の一生,,4,o1,1807,
1815,五大陸博物館,"Museum Fünf Kontinente ",S1821,MFK-S1821,木の箪笥,5,画帖一,Pictures of various subjects  picture album,,書画,,江戸,,,,日本,1 ,33.7 ,60.5 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1821,,,大久保純一,2010/6,大久保純一,,,,,4,o1,1821,
1816,五大陸博物館,"Museum Fünf Kontinente ",S1822,MFK-S1822,木の箪笥,5,画帖二,Pictures of various subjects  picture album,,書画,文恵、文英、渡辺玄対　Bunkei  Bunei  Watanabe Kentai,江戸,,1818 ,文政元,江戸,1 ,27.9 ,77.7 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1822,,,大久保純一,2010/6,大久保純一,,,,,4,o1,1822,
1817,五大陸博物館,"Museum Fünf Kontinente ",S1823 /4,MFK-S1823_04_o,木の箪笥,5,文晁画帖（田植え図）,Scene of rice planting  picture album,,書画,谷文晁 Tani Buncho,江戸,19,,,江戸,1 ,28.3 ,76.5 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1823 /4,,,大久保純一:佐々木守俊,2010/6、2014/7,大久保純一,,,,,4,o1,1823,4
1818,五大陸博物館,"Museum Fünf Kontinente ",S1817,MFK-S1817,木の箪笥,5,貝之図,Seashells  picture album,,書画,狩野探幽　Kano Tanyu,江戸,17,,,江戸,1 ,28.7 ,66.5 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1817,,,大久保純一,2010/6,勝田徹:大久保純一,,,「生明」印あり,,4,o1,1817,
1823,五大陸博物館,"Museum Fünf Kontinente ",S1255,MFK-S1255,木の箪笥,5,太閤記錦絵,Scenes from Taikoki  ukiyo-e print,,書画,長谷川貞信　Hasegawa Sadanobu,江戸,19,,,大阪,1 ,16.5 ,36.8 ,,,,,,,,,,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1255,"159. 太閤記絵図 名高い太閤様の生涯を表した絵画","159. Taikô ki Je dsu Bilder aus dem Leben des berühmten Taikosam. ",大久保純一,2010/6,大久保純一,,,,,4,o1,1255,
1824,五大陸博物館,"Museum Fünf Kontinente ",S1269,MFK-S1269_o,木の箪笥,7,博物錦絵,Still lifes  ukiyo-e print,,書画,二代歌川広重　Utagawa HiroshigeⅡ,江戸,,1847～1852,弘化4～嘉永5,江戸,1 ,36.6 ,25.0 ,,,,,,,,紙本,錦絵,,,佐野屋喜兵衛,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1269,173.子供のための自然史及びその他の物の絵本,173. Ein Bilderbuch von naturhistorischen und anderen Gegenstaenden für Kinder.,大久保純一:原田博二,2010/6、2014/3,勝田徹:原田博二,,,,,4,o1,1269,
1825,五大陸博物館,"Museum Fünf Kontinente ",S1489,MFK-S1489,ⅩⅠ,47,桃花に燕,Peach blossoms and swallows  hanging scroll of picture,,書画,,江戸,,,,日本,1,108.0 ,30.5 ,,,,,,,,紙本,淡彩,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1489,57.  燕と花図.,57.  Schwalben & Blumen.,大久保純一,2010/6,大久保純一,,,,,5,o1,1489,
1826,五大陸博物館,"Museum Fünf Kontinente ",S1005,MFK-S1005,ⅩⅠ,47,翁図,Okina  hanging scroll of picture,,書画,,江戸,,,,日本,1 ,54.0 ,34.7 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1005,1一人の 昔の能と呼ばれる舞を舞う人 の絵,1 Tableau  ein  Taenzer aus alter Zeit  genannt No.,大久保純一,2010/6,大久保純一,,,,,5,o1,1005,
1827,五大陸博物館,"Museum Fünf Kontinente ",S1770,MFK-S1770,ⅩⅠ,47,五蔵属色,Anatomical chart  hanging scroll of picture,,書画,,江戸,,,,日本,1 ,93.5 ,37.3 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1770,,,大久保純一,2010/6,大久保純一,,,,,5,o1,1770,
1828,五大陸博物館,"Museum Fünf Kontinente ",S1443,MFK-S1443,ⅩⅠ,47,花木に錦鶏鳥,Blossoms and Golden pheasant  hanging scroll of picture,,書画,藤原祇卿 Fujiwara Gikyo,江戸,,1818 ,文政元,日本,1 ,112.6 ,40.8 ,,,,,,,,絹本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1443,11 – 13.  鳥=  と花卉,11 – 13.  Voegel=  und Blumengruppen.,大久保純一,2010/6,大久保純一,,,己卯仲夏、藤原氏庸画,,5,o1,1443,
1829,五大陸博物館,"Museum Fünf Kontinente ",S1526,MFK-S1526,ⅩⅠ,47,美人図,Beauty  hanging scroll of picture,,書画,,江戸,19,,,日本,1 ,88.0 ,32.4 ,,,,,,,,絹本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1526,94.  化粧室にいる高貴な貴婦人,94.  Eine vornehme Dame in Toilette.,大久保純一,2010/6,大久保純一,,,,,5,o1,1526,
1830,五大陸博物館,"Museum Fünf Kontinente ",S1907,MFK-S1907,ⅩⅠ,47,仰人明堂,Therapeutic points  hanging scroll of picture,,書画,,江戸,,,年紀無,日本,1 ,94.0 ,37.5 ,,,,,,,,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S1907,,,大久保純一,2010/6,大久保純一,,,鍼灸の点を示す人体図,,5,o1,1907,
