2281,五大陸博物館,"Museum Fünf Kontinente ",S665a,MFK-S665a,Ⅴ,38,色絵漢詩竹文受皿付蓋付碗,Bowl  cover and sawcer,,陶磁,,清,,,,景徳鎮,1,,,6.4,10.2,,9.9,4.2,,受皿付蓋付碗,磁器,色絵,,有（赤の上絵による記号）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S665a,6 竹と漢詩が描かれた蓋付碗と受け皿,6 Tassen mit Deckel und Untertassen mit Pampu bemalt und chines. Gedichten,櫻庭美咲,2011/6,櫻庭美咲,,,全5点の内,受皿（高さ）3.0、（口径）10.2、（高台径）7.3,4,sk-1,665,a
2282,五大陸博物館,"Museum Fünf Kontinente ",S665b,MFK-S665b,Ⅴ,38,色絵漢詩竹文受皿付蓋付碗,Bowl  cover and sawcer,,陶磁,,清,,,,景徳鎮,1,,,6.4,10.2,,9.9,4.2,,受皿付蓋付碗,磁器,色絵,,有（赤の上絵による記号）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S665b,6 竹と漢詩が描かれた蓋付碗と受け皿,6 Tassen mit Deckel und Untertassen mit Pampu bemalt und chines. Gedichten,櫻庭美咲,2011/6,櫻庭美咲,,,全5点の内,受皿（高さ）3.0、（口径）10.2、（高台径）7.3,4,sk-1,665,b
2283,五大陸博物館,"Museum Fünf Kontinente ",S665c,MFK-S665c,Ⅴ,38,色絵漢詩竹文受皿付蓋付碗,Bowl  cover and sawcer,,陶磁,,清,,,,景徳鎮,1,,,6.4,10.2,,9.9,4.2,,受皿付蓋付碗,磁器,色絵,,有（赤の上絵による記号）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S665c,6 竹と漢詩が描かれた蓋付碗と受け皿,6 Tassen mit Deckel und Untertassen mit Pampu bemalt und chines. Gedichten,櫻庭美咲,2011/6,櫻庭美咲,,,全5点の内,受皿（高さ）3.0、（口径）10.2、（高台径）7.3,4,sk-1,665,c
2284,五大陸博物館,"Museum Fünf Kontinente ",S665d,MFK-S665d,Ⅴ,38,色絵漢詩竹文受皿付蓋付碗,Bowl  cover and sawcer,,陶磁,,清,,,,景徳鎮,1,,,6.4,10.2,,9.9,4.2,,受皿付蓋付碗,磁器,色絵,,有（赤の上絵による記号）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S665d,6 竹と漢詩が描かれた蓋付碗と受け皿,6 Tassen mit Deckel und Untertassen mit Pampu bemalt und chines. Gedichten,櫻庭美咲,2011/6,櫻庭美咲,,,全5点の内,受皿（高さ）3.0、（口径）10.2、（高台径）7.3,4,sk-1,665,d
2285,五大陸博物館,"Museum Fünf Kontinente ",S665e,MFK-S665e,Ⅴ,38,色絵漢詩竹文受皿付蓋付碗,Bowl  cover and sawcer,,陶磁,,清,,,,景徳鎮,1,,,6.4,10.2,,9.9,4.2,,受皿付蓋付碗,磁器,色絵,,有（赤の上絵による記号）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S665e,6 竹と漢詩が描かれた蓋付碗と受け皿,6 Tassen mit Deckel und Untertassen mit Pampu bemalt und chines. Gedichten,櫻庭美咲,2011/6,櫻庭美咲,,,全5点の内,受皿（高さ）3.0、（口径）10.2、（高台径）7.3,4,sk-1,665,e
2286,五大陸博物館,"Museum Fünf Kontinente ",S728a,MFK-S728a,Ⅴ,38,色絵朝日鶴文盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付：江戸,1,,,3.8,,,9.5,3.5,,盃　,磁器,色絵,,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S728a,4 人物と花が描かれた亀が付いていない盃,4 Weintassen ohne Schildkroeten mit Figuren und Blumen bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,4,sk-1,728,a
2287,五大陸博物館,"Museum Fünf Kontinente ",S728ｃ,MFK-S728ｃ,Ⅴ,38,色絵桜美人図盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付：江戸,1,,,4.0,,,9.2,4.0,,盃　,磁器,色絵,,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S728ｃ,4 人物と花が描かれた亀が付いていない盃,4 Weintassen ohne Schildkroeten mit Figuren und Blumen bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,4,sk-1,728,c
2288,五大陸博物館,"Museum Fünf Kontinente ",S739a,MFK-S739a,Ⅴ,38,色絵美人童子図受皿付蓋茶碗,Cup  cover and sawcer,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,7.8,,9.8,3.8,,蓋・受皿付き碗,磁器,色絵,美人、童子,平戸製三川内（上絵赤）,色絵美人童子図受皿付蓋茶碗,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S739a,9蓋と受皿が付いた碗,9 Tassen mit Deckel und Untertassen ,櫻庭美咲,2011/6,勝田徹:櫻庭美咲,,,全6客の内,受皿（高さ）1.8、（口径）12.8、（高台径）5.6,5,sk-1,739,a
2289,五大陸博物館,"Museum Fünf Kontinente ",S739b,MFK-S739b,Ⅴ,38,色絵花鳥図受皿付蓋茶碗,Cup  cover and sawcer,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,7.8,,9.8,3.8,,蓋・受皿付き碗,磁器,色絵,花鳥,平戸製三川内（上絵赤）,色絵花鳥図受皿付蓋茶碗,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S739b,9蓋と受皿が付いた碗,9 Tassen mit Deckel und Untertassen ,櫻庭美咲,2011/6,勝田徹,,,全6客の内,受皿（高さ）1.8、（口径）12.8、（高台径）5.6,5,sk-1,739,b
2290,五大陸博物館,"Museum Fünf Kontinente ",S739c,MFK-S739c,Ⅴ,38,色絵扇美人花蝶文受皿付蓋茶碗,Cup  cover and sawcer,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,7.8,,9.8,3.8,,蓋・受皿付き碗,磁器,色絵,扇、美人、花、蝶,平戸製三川内（上絵赤）,色絵扇美人花蝶文受皿付蓋茶碗,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S739c,9蓋と受皿が付いた碗,9 Tassen mit Deckel und Untertassen ,櫻庭美咲,2011/6,勝田徹,,,全6客の内,受皿（高さ）1.8、（口径）12.8、（高台径）5.6,5,sk-1,739,c
2291,五大陸博物館,"Museum Fünf Kontinente ",S739d,MFK-S739d,Ⅴ,38,色絵扇男松文受皿付蓋茶碗,Cup  cover and sawcer,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,7.8,,9.8,3.8,,蓋・受皿付き碗,磁器,色絵,扇、男、松,平戸製三川内（上絵赤）,色絵扇男松文受皿付蓋茶碗,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S739d,9蓋と受皿が付いた碗,9 Tassen mit Deckel und Untertassen ,櫻庭美咲,2011/6,勝田徹:櫻庭美咲,,,全6客の内,受皿（高さ）1.8、（口径）12.8、（高台径）5.6,5,sk-1,739,d
2292,五大陸博物館,"Museum Fünf Kontinente ",S739e,MFK-S739e,Ⅴ,38,色絵美人童子図受皿付蓋茶碗,Cup  cover and sawcer,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,7.8,,9.8,3.8,,蓋・受皿付き碗,磁器,色絵,美人、童子,平戸製三川内（上絵赤）,色絵美人童子図受皿付蓋茶碗,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S739e,9蓋と受皿が付いた碗,9 Tassen mit Deckel und Untertassen ,櫻庭美咲,2011/6,勝田徹,,,全6客の内,受皿（高さ）1.8、（口径）12.8、（高台径）5.6,5,sk-1,739,e
2293,五大陸博物館,"Museum Fünf Kontinente ",S739f,MFK-S739f,Ⅴ,38,色絵扇美人風景宝尽し文受皿付蓋茶碗,Cup  cover and sawcer,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,7.8,,9.8,3.8,,蓋・受皿付き碗,磁器,色絵,扇、美人、風景、宝尽し,平戸製三川内（上絵赤）,色絵扇美人風景宝尽し文受皿付蓋茶碗,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S739f,9蓋と受皿が付いた碗,9 Tassen mit Deckel und Untertassen ,櫻庭美咲,2011/6,勝田徹,,,全6客の内,受皿（高さ）1.8、（口径）12.8、（高台径）5.6,5,sk-1,739,f
2294,五大陸博物館,"Museum Fünf Kontinente ",S741a,MFK-S741a,Ⅴ,38,黒絵松鶴薄鶏文蓋付碗,Cup and cover,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,,,9.8,2.7,,蓋・受皿付き碗,磁器,上絵黒（一辺黒）,鶏、薄、鶴、松,平戸造三川内、松青楽（上絵赤）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S741a,5 金彩で白磁の碗、この 碗には蓋がある,5 Tassen weißes Porzellan mit Gold bemalt /  Diese Tassen haben Deckel  / ,櫻庭美咲,2011/6,櫻庭美咲,,,全4客の内,,5,sk-1,741,a?
2295,五大陸博物館,"Museum Fünf Kontinente ",S741b,MFK-S741b,Ⅴ,38,黒絵松鶴薄鶏文蓋付碗,Cup and cover,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,,,9.8,2.7,,蓋・受皿付き碗,磁器,上絵黒（一辺黒）,鶏、薄、鶴、松,平戸造三川内、松青楽（上絵赤）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S741b,5 金彩で白磁の碗、この 碗には蓋がある,5 Tassen weißes Porzellan mit Gold bemalt /  Diese Tassen haben Deckel  / ,櫻庭美咲,2011/6,櫻庭美咲,,,全4客の内,,5,sk-1,741,b?
2296,五大陸博物館,"Museum Fünf Kontinente ",S741c,MFK-S741c,Ⅴ,38,黒絵松鶴薄鶏文蓋付碗,Cup and cover,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,,,9.8,2.7,,蓋・受皿付き碗,磁器,上絵黒（一辺黒）,鶏、薄、鶴、松,平戸造三川内、松青楽（上絵赤）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S741c,5 金彩で白磁の碗、この 碗には蓋がある,5 Tassen weißes Porzellan mit Gold bemalt /  Diese Tassen haben Deckel  / ,櫻庭美咲,2011/6,櫻庭美咲,,,全4客の内,,5,sk-1,741,c?
2297,五大陸博物館,"Museum Fünf Kontinente ",S741d,MFK-S741d,Ⅴ,38,黒絵松鶴薄鶏文蓋付碗,Cup and cover,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.4,,,9.8,2.7,,蓋・受皿付き碗,磁器,上絵黒（一辺黒）,鶏、薄、鶴、松,平戸造三川内、松青楽（上絵赤）,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S741d,5 金彩で白磁の碗、この 碗には蓋がある,5 Tassen weißes Porzellan mit Gold bemalt /  Diese Tassen haben Deckel  / ,櫻庭美咲,2011/6,櫻庭美咲,,,全4客の内,,5,sk-1,741,d?
2298,五大陸博物館,"Museum Fünf Kontinente ",S668b,MFK-S668b,Ⅴ,38,色絵鶴桜花文盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付：江戸,1,,,4.6,,,10.5,4.2,,盃,磁器,色絵,鶴、桜花,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S668b,6 多彩色で花鳥が描かれた白い碗、飲酒にも用いられる,6 Tassen  weiß mit bunten Blumen und Voegeln bemalt  auch zum Trinken von Wein gebraucht,櫻庭美咲,2011/6,櫻庭美咲,,,,,6,sk-1,668,b
2299,五大陸博物館,"Museum Fünf Kontinente ",S668c,MFK-S668c,Ⅴ,38,色絵鳥桜花文盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付：江戸,1,,,4.6,,,10.5,4.2,,盃,磁器,色絵,鳥、桜花,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S668c,6 多彩色で花鳥が描かれた白い碗、飲酒にも用いられる,6 Tassen  weiß mit bunten Blumen und Voegeln bemalt  auch zum Trinken von Wein gebraucht,櫻庭美咲,2011/6,櫻庭美咲,,,,,6,sk-1,668,c
2300,五大陸博物館,"Museum Fünf Kontinente ",S667a,MFK-S667a,Ⅴ,38,金彩藍絵魚藻文盃,Sake cup,,陶磁,,江戸,19c,,,素地：美濃、絵付：江戸,1,,,4.0 ,,,10.1 ,4.2 ,,盃,磁器,金彩、藍絵,魚藻,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S667a,6 魚と風景が染付で描かれた酒盃,6 blau und weiß bemalte Weintassen mit Fischen und Landschaften bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,6,sk-1,667,a
2301,五大陸博物館,"Museum Fünf Kontinente ",S667b,MFK-S667b,Ⅴ,38,金彩藍絵牡丹鳥文盃,Sake cup,,陶磁,,江戸,19c,,,素地：美濃、絵付：江戸,1,,,4.0 ,,,10.1 ,4.2 ,,盃,磁器,金彩、藍絵,牡丹、鳥,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S667b,6 魚と風景が染付で描かれた酒盃,6 blau und weiß bemalte Weintassen mit Fischen und Landschaften bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,6,sk-1,667,b
2302,五大陸博物館,"Museum Fünf Kontinente ",S667c,MFK-S667c,Ⅴ,38,金彩藍絵深川永代橋月図盃,Sake cup,,陶磁,,江戸,19c,,,素地：美濃、絵付：江戸,1,,,4.0 ,,,10.1 ,4.2 ,,盃,磁器,金彩、藍絵,深川永代橋、月,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S667c,6 魚と風景が染付で描かれた酒盃,6 blau und weiß bemalte Weintassen mit Fischen und Landschaften bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,6,sk-1,667,c
2303,五大陸博物館,"Museum Fünf Kontinente ",S667d,MFK-S667d,Ⅴ,38,金彩藍絵御殿山図盃,Sake cup,,陶磁,,江戸,19c,,,素地：美濃、絵付：江戸,1,,,4.0 ,,,10.1 ,4.2 ,,盃,磁器,金彩、藍絵,御殿山,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S667d,6 魚と風景が染付で描かれた酒盃,6 blau und weiß bemalte Weintassen mit Fischen und Landschaften bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,6,sk-1,667,d
2304,五大陸博物館,"Museum Fünf Kontinente ",S743a,MFK-S743a,Ⅴ,38,染付菊花紋蘭文碗・受皿,Cup and sawcer,,陶磁,,江戸,19c,,,有田,1,,,5.0,6.0,,10.0,4.4,,受皿付碗,磁器,染付,菊、蘭、花唐草,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S743a,2 青い [取消線が引かれている] 碗と受け皿 [ブッフナーの補足 ] ヨーロッパ的,2 blaue [durchgestrichen] Tassen mit Untertassen  [Ergänzung B ] europäisch,櫻庭美咲,2011/6,勝田徹:櫻庭美咲,,,受皿：（高さ）2.7、（口径）15.1、（高台径）9.5,禁裏御用,7,sk-1,743,a
2305,五大陸博物館,"Museum Fünf Kontinente ",S743b,MFK-S743b,Ⅴ,38,染付菊花紋蘭文碗・受皿,Cup and sawcer,,陶磁,,江戸,19c,,,有田,1,,,5.0,6.0,,10.0,4.4,,受皿付碗,磁器,染付,菊、蘭、花唐草,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S743b,2 青い [取消線が引かれている] 碗と受け皿 [ブッフナーの補足 ] ヨーロッパ的,2 blaue [durchgestrichen] Tassen mit Untertassen  [Ergänzung B ] europäisch,櫻庭美咲,2011/6,勝田徹:櫻庭美咲,,,受皿：（高さ）2.7、（口径）15.1、（高台径）9.5,禁裏御用,7,sk-1,743,b
2306,五大陸博物館,"Museum Fünf Kontinente ",S738a,MFK-S738a,Ⅴ,37,色絵花文茶葉容れ,Tea caddy,,陶磁,,,18c前半,,,景徳鎮,1,,,9.7,10.3,,2.4,,,蓋付容器,磁器,色絵,花文,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S738a,2青と赤の絵付けが施された小さい茶入,2 kleine Theebehaelter  mit Blau und Roth bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,蓋が木製,,7,sk-1,738,a
2307,五大陸博物館,"Museum Fünf Kontinente ",S738b,MFK-S738b,Ⅴ,37,色絵楼閣山水文茶葉容れ,Tea caddy,,陶磁,,,18c前半,,,景徳鎮,1,,,9.3,10.3,,2.4,,,蓋付容器,磁器,色絵,楼閣山水文,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S738b,2青と赤の絵付けが施された小さい茶入,2 kleine Theebehaelter  mit Blau und Roth bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,蓋が磁胎,,7,sk-1,738,b
2308,五大陸博物館,"Museum Fünf Kontinente ",S155a,MFK-S155a,Ⅴ,37,竹編細工付色絵美人図盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付け：江戸,1,,,3.7,,,9.6,3.8,,外面が竹編細工で覆われた盃,磁器,色絵,美人,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S155a,3 所謂卵殻磁器で出来た碗 、特別に長崎で製作された竹細工で覆われている,3 Tassen von dem sogenannten Eierschaalenporzellan mit Bambusflechtwerk überzogen  welche Arbeit bes.[onders] bei Nagasaki verfertigt wird.,櫻庭美咲,2011/6,櫻庭美咲,,,,,8,sk-1,155,a
2309,五大陸博物館,"Museum Fünf Kontinente ",S155b,MFK-S155b,Ⅴ,37,竹編細工付金彩藍絵飛鳥山図盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付け：江戸,1,,,2.7,,,9.3,3.7,,外面が竹編細工で覆われた盃,磁器,染付金彩,飛鳥山,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S155b,3 所謂卵殻磁器で出来た碗 、特別に長崎で製作された竹細工で覆われている,3 Tassen von dem sogenannten Eierschaalenporzellan mit Bambusflechtwerk überzogen  welche Arbeit bes.[onders] bei Nagasaki verfertigt wird.,櫻庭美咲,2011/6,櫻庭美咲,,,,,8,sk-1,155,b
2310,五大陸博物館,"Museum Fünf Kontinente ",S155c,MFK-S155c,Ⅴ,37,竹編細工付金彩藍絵桔梗文盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付け：江戸,1,,,2.8,,,9.4,4.1,,外面が竹編細工で覆われた盃,磁器,染付金彩,桔梗,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S155c,3 所謂卵殻磁器で出来た碗 、特別に長崎で製作された竹編細工で覆われている,3 Tassen von dem sogenannten Eierschaalenporzellan mit Bambusflechtwerk überzogen  welche Arbeit bes.[onders] bei Nagasaki verfertigt wird.,櫻庭美咲,2011/6,櫻庭美咲,,,,,8,sk-1,155,c
2311,五大陸博物館,"Museum Fünf Kontinente ",S2160,MFK-S2160,Ⅴ,37,竹編細工金彩藍絵松浜図盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉,1,,,3.9,,,9.1,3.9,,外面が竹編細工で覆われた盃,磁器,金彩藍絵,浜、松、櫓、帆掛舟,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S2160,,,櫻庭美咲,2011/6,櫻庭美咲,,,,,8,sk-1,2160,
2312,五大陸博物館,"Museum Fünf Kontinente ",S2161,MFK-S2161,Ⅴ,37,竹編細工付色絵花鳥文盃,Sake cup,,陶磁,蔵春亭（久富与次兵衛）,江戸,19c,,,素地：平戸三川内、絵付：有田,1,,,2.8,,,9.0,2.9,,外面が竹編細工で覆われた盃,磁器、竹,色絵,花鳥,蔵春亭三保造,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S2161,,,櫻庭美咲,2011/6,櫻庭美咲,,,,,9,sk-1,2161,
2313,五大陸博物館,"Museum Fünf Kontinente ",S847,MFK-S847,Ⅴ,37,竹編細工付色絵美人花卉文盃,Sake cup,,陶磁,,江戸,19c,,,平戸三川内,1,,,5.6,,,9.9,3.8,,外面が竹編細工で覆われた盃,磁器、竹,色絵,美人、花卉,平戸造三川内,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S847,1 香が入った碗,1 Tasse mit Rauchwerk ,櫻庭美咲,2011/6,櫻庭美咲,,,,,9,sk-1,847,
2314,五大陸博物館,"Museum Fünf Kontinente ",S729a,MFK-S729a,Ⅴ,37,色絵富士駿河湾図盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付：多治見,1,,,3.4,,,8.4,3.4,,盃　,磁器,色絵,,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S729a,3 花鳥が描かれた盃,3 Weintassen mit Blumen und Vögeln bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,10,sk-1,729,a
2315,五大陸博物館,"Museum Fünf Kontinente ",S729b,MFK-S729b,Ⅴ,37,色絵孔雀牡丹文盃,Sake cup,,陶磁,,江戸,19c,,,素地：市之倉、絵付：江戸,1,,,3.2,,,8.4,3.3,,盃　,磁器,色絵,,なし,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S729b,3 花鳥が描かれた盃,3 Weintassen mit Blumen und Vögeln bemalt ,櫻庭美咲,2011/6,櫻庭美咲,,,,,10,sk-1,729,b
2316,五大陸博物館,"Museum Fünf Kontinente ",S786,MFK-S786,Ⅴ,37,色絵小鍛冶図盃,Sake cup,,陶磁,,江戸,19c,,,京都,1,,,3.0,,,6.5,2.6,,盃,陶器,金彩色絵,能楽師「小鍛冶」,"小鍛冶 小□雲□画",,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von Siebold,,,,S786,1 黄色い小型の酒盃,1 gelbe kleine Sakkitasse ,櫻庭美咲,2011/6,櫻庭美咲,,,,,10,sk-1,786,
