1468,五大陸博物館,"Museum Fünf Kontinente",S1290a,MFK-S1290a,木の箪笥,1,舎密便覧、舎密便覧題言,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290a,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,a
1469,五大陸博物館,"Museum Fünf Kontinente",S1290b,MFK-S1290b,木の箪笥,1,舎密便覧　帙入１冊、一・前試法,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290b,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,b
1470,五大陸博物館,"Museum Fünf Kontinente",S1290c,MFK-S1290c,木の箪笥,1,舎密便覧、一・前試法,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290c,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,c
1471,五大陸博物館,"Museum Fünf Kontinente",S1290d,MFK-S1290d,木の箪笥,1,舎密便覧、二・本試法,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290d,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,d
1472,五大陸博物館,"Museum Fünf Kontinente",S1290e,MFK-S1290e,木の箪笥,1,舎密便覧、四・沈殿溶解他,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15 .7,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷･木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290e,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,e
1473,五大陸博物館,"Museum Fünf Kontinente",S1290f,MFK-S1290f,木の箪笥,1,舎密便覧、五・越歴多爾減極體試法,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290f,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,f
1474,五大陸博物館,"Museum Fünf Kontinente",S1290g,MFK-S1290g,木の箪笥,1,舎密便覧・六、瓦斯状抱合物試法,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290g,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,g
1475,五大陸博物館,"Museum Fünf Kontinente",S1290h,MFK-S1290h,木の箪笥,1,舎密便覧、七・試薬之表,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷･木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290h,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,h
1476,五大陸博物館,"Museum Fünf Kontinente",S1290i,MFK-S1290i,木の箪笥,1,舎密便覧、八・試薬之表,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290i,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,i
1477,五大陸博物館,"Museum Fünf Kontinente",S1290k,MFK-S1290k,木の箪笥,1,舎密便覧、九・試薬之表,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290k,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,k
1478,五大陸博物館,"Museum Fünf Kontinente",S1290l,MFK-S1290l,木の箪笥,1,舎密便覧、十・單體及單抱合之表,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290l,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,l
1479,五大陸博物館,"Museum Fünf Kontinente",S1290m,MFK-S1290m,木の箪笥,1,舎密便覧、十一・單體及單抱合之表,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290m,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,m
1480,五大陸博物館,"Museum Fünf Kontinente",S1290n,MFK-S1290n,木の箪笥,1,舎密便覧、十二・單體及單抱合之表,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊,,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,篁邨謹製,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290n,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,n
1481,五大陸博物館,"Museum Fünf Kontinente",S1290o,MFK-S1290o,木の箪笥,1,舎密便覧　帙入１冊、十三・舎密便覧圖式 ,sｅiｍｉ ｂｉｎｒａｎ,,文書,河野剛訳KａｗａｎｏTａｋｅｓｉ,,,1856年,制作年：安政３年刊(篁邨謹製),,1 ,23.7 ,15.7 ,,,,,,,帙入１冊、１４鋪帙,紙本,墨刷色刷・木版,,,,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1290o,194. ヨーロッパの源泉に基づく日本語に翻訳され、木版画多数で装飾された化学,194.  Eine Chemie nach europäischen Quellen ins Japanische übersetzt und mit vielen Holzschnitten verziert.,原田博二,2013/9,原田博二,,,,,7,hh-1,1290,o
1482,五大陸博物館,"Museum Fünf Kontinente",S1232,MFK-S1232,木の箪笥,1,装剣奇賞　陸,ｓｏｕｋｅｎｋｉsho,,文書,稲葉新右衛門IｎａｂａSｉｎｕｅｍｏｎ,江戸時代,,,,,1 ,22.5 ,15.5 ,,,,,,,和装本１冊,紙本,墨刷色刷・木版,,,芝萃館蔵版,,フィリップ・フランツ・フォン・シーボルト,Pｈｉｌｉｐｐ　Fｒａｎｚ　ｖｏｎ　Ｓｉｅｂｏｌｄ,,,,S1232,"136.  装劒奇賞 清とヨーロッパの皮に刷られた文様の挿図と叙述","136.  Soken ki sjô Abbildung und Beschreibung von auf chin. u. europaeischen Leder gedruckten Mustern",原田博二,2013/9,原田博二,,,,,8,hh-1,1232,
1485,五大陸博物館,"Museum Fünf Kontinente",S1228,MFK-S1228,木の箪笥,1,洋貨圖録　全,yokazuroku,,文書,松園主人編輯Sｙｏｕｅｎｓｙｕｊｉｎ,江戸時代,,,,,1 ,22.2 ,15.8 ,,,,,,,和装本１冊、２１丁,紙本,墨刷・木版,,,菊屋七郎兵衛・河内屋茂兵衛刊,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1228,"132.  洋貨図録 ヨーロッパとその他の外国の硬貨の挿図と叙述","132.  Jô ka dsu rok’ Abbildung und Beschreibung europäischer und anderer fremder Münzen.",原田博二,2013/9,原田博二,序文「安政己未初冬中澣　梅園主人誌」,,,,10,hh-1,1228,
1486,五大陸博物館,"Museum Fünf Kontinente",S1795,MFK-S1795,木の箪笥,1,畫譜二,ｇａｆｕ,,文書,不明,江戸時代,,,,,1 ,27.8 ,18.2 ,,,,,,,（墨書）折本１冊、１６丁１６図,紙本,着色,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1795,,,原田博二,2013/9,原田博二,,,,,11,hh-1,1795,
1487,五大陸博物館,"Museum Fünf Kontinente",S1278_1,MFK-S1278_1,木の箪笥,1,葛飾連額面婦人合  静,Katsushikaren gakumen fujin awase( Framehizukad Paintings of Women for the Katsushika circle)  Shizuka  Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1822年頃,文政5年頃,,1 ,20.7 ,18.2 ,,,,,,,色紙 ,紙本,色刷・木版 ,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278_1,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）１,,,,12,hh-1,1278,1
1488,五大陸博物館,"Museum Fünf Kontinente",S1278k,MFK-S1278k,木の箪笥,1,葛飾連額面婦人合　小野小町,Katsushikaren gakumen fujin awase( Framehizukad Paintings of Women for the Katsushika circle)  Ono no Komachi  Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1822年頃,文政5年頃,,1 ,20.7 ,18.2 ,,,,,,,色紙,紙本 ,色刷・木版 ,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278k,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）５,,,,12,hh-1,1278,k
1489,五大陸博物館,"Museum Fünf Kontinente",S1278i,MFK-S1278i,木の箪笥,1,葛飾連額面婦人合  巴女,Katsushikaren gakumen fujin awase( Framehizukad Paintings of Women for the Katsushika circle)  Tomoe  Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1822年頃,文政5年頃,,1 ,20.7 ,18.2 ,,,,,,,色紙,紙本 ,色刷・木版,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278i,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）４  ,,,,12,hh-1,1278,i
1490,五大陸博物館,"Museum Fünf Kontinente",S1278c,MFK-S1278c,木の箪笥,1,葛飾連額面婦人合 衣通姫,Katsushikaren gakumen fujin awase( Framehizukad Paintings of Women for the Katsushika circle)  Sotorihime  Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1822年頃,文政5年頃,,1 ,20.7 ,18.2 ,,,,,,,色紙,紙本 ,色刷・木版,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278c,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）３,,,,12,hh-1,1278,c
1491,五大陸博物館,"Museum Fünf Kontinente",S1278h,MFK-S1278h,木の箪笥,1,葛飾廿四将 九郎判官義経,Katsushikaren niju-shi sho(Twenty-four generals for the Katsushika circle)  Kuro hogan Yoshitsune  Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1821年頃,文政4年頃,,1 ,20.8 ,18.5 ,,,,,,,色紙,紙本 ,色刷・木版,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278h,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）９,,,,12,hh-1,1278,h
1492,五大陸博物館,"Museum Fünf Kontinente",S1278g,MFK-S1278g,木の箪笥,1,葛飾廿四将 楠木正成,Katsushikaren niju-shi sho(Twenty-four generals for the Katsushika circle)  Kusunoki Masashige  Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1821年頃,文政4年頃,,1 ,20.8 ,18.5 ,,,,,,,色紙,紙本 ,色刷・木版,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278g,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）６ ,,,,12,hh-1,1278,g
1493,五大陸博物館,"Museum Fünf Kontinente",S1278_11,MFK-S1278_11,木の箪笥,1,葛飾廿四将 薩摩守忠則,Katsushikaren niju-shi sho(Twenty-four generals for the Katsushika circle)  Satsukanokami Tadanori  Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1821年頃,文政4年頃,,1 ,20.8 ,18.5 ,,,,,,,色紙,紙本 ,色刷・木版,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278_11,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）１１,,,,12,hh-1,1278,11
1494,五大陸博物館,"Museum Fünf Kontinente",S1278o,MFK-S1278o,木の箪笥,1,葛飾廿四将 相国清盛,Katsushikaren niju-shi sho(Twenty-four generals for the Katsushika circle)  Shokoku Kiyomori . Surimono Print,,版画,岳亭Gａｋｕｔｅｉ,江戸時代後期,19世紀,1821年頃,文政4年頃,,1 ,20.8 ,18.5 ,,,,,,,色紙,紙本 ,色刷・木版,,,,,フィリップ・フランツ・フォン・シーボルト,Philipp Franz von  Siebold  ,,,,S1278o,182.  有名な男女の図。日本の学者による説明がオランダ語に翻訳されている。 画家Bakteiによる素描の原画。荘厳な色刷り,182.  Abbildungen von berühmten Frauen und Maennern. Die Erklärung von einem japan. Gelehrten ins Hollaendische übersetzt; /  vom Maler Baktei die Originalzeichnung  / Erhabener Farbdruck.,原田博二,2013/9,勝田徹:原田博二,（鉛筆）１２,,,,12,hh-1,1278,o
